Term Code,Department,Subject,Course,CourseGPA,StudentGPA
4198,EDUC,EDUC-K,780,3.45,3.811
4198,EDUC,EDUC-K,785,NR,NR
4198,EDUC,EDUC-K,795,NR,NR
4198,EDUC,EDUC-K,799,NR,NR
4198,EDUC,EDUC-L,239,3.563,3.394
4198,EDUC,EDUC-L,407,3.659,3.458
4198,EDUC,EDUC-L,408,3.981,3.476
4198,EDUC,EDUC-L,409,3.333,3.515
4198,EDUC,EDUC-L,490,3.84,2.584
4198,EDUC,EDUC-L,500,3.539,3.827
4198,EDUC,EDUC-L,502,NR,NR
4198,EDUC,EDUC-L,508,NR,NR
4198,EDUC,EDUC-L,509,NR,NR
4198,EDUC,EDUC-L,516,NR,NR
4198,EDUC,EDUC-L,517,NR,NR
4198,EDUC,EDUC-L,520,3.925,3.877
4198,EDUC,EDUC-L,539,3.793,3.869
4198,EDUC,EDUC-L,540,3.869,3.926
4198,EDUC,EDUC-L,543,4,3.906
4198,EDUC,EDUC-L,545,NR,NR
4198,EDUC,EDUC-L,600,3.979,3.956
4198,EDUC,EDUC-L,601,3.947,3.964
4198,EDUC,EDUC-L,605,3.957,3.894
4198,EDUC,EDUC-L,630,3.967,3.948
4198,EDUC,EDUC-L,650,NR,NR
4198,EDUC,EDUC-L,690,NR,NR
4198,EDUC,EDUC-L,700,4,3.972
4198,EDUC,EDUC-L,750,3.945,3.935
4198,EDUC,EDUC-L,795,NR,NR
4198,EDUC,EDUC-L,799,NR,NR
4198,EDUC,EDUC-M,101,NR,NR
4198,EDUC,EDUC-M,130,3.3,3.279
4198,EDUC,EDUC-M,135,3.648,3.149
4198,EDUC,EDUC-M,200,3.704,3.385
4198,EDUC,EDUC-M,201,NR,NR
4198,EDUC,EDUC-M,202,NR,NR
4198,EDUC,EDUC-M,300,3.543,3.343
4198,EDUC,EDUC-M,301,NR,NR
4198,EDUC,EDUC-M,302,NR,NR
4198,EDUC,EDUC-M,323,3.917,3.51
4198,EDUC,EDUC-M,330,4,3.577
4198,EDUC,EDUC-M,333,3.861,3.495
4198,EDUC,EDUC-M,334,3.816,3.474
4198,EDUC,EDUC-M,342,3.979,3.739
4198,EDUC,EDUC-M,343,3.789,3.581
4198,EDUC,EDUC-M,344,3.778,3.701
4198,EDUC,EDUC-M,401,NR,NR
4198,EDUC,EDUC-M,403,NR,NR
4198,EDUC,EDUC-M,416,3.861,3.475
4198,EDUC,EDUC-M,420,NR,NR
4198,EDUC,EDUC-M,421,3.788,3.339
4198,EDUC,EDUC-M,422,3.917,3.409
4198,EDUC,EDUC-M,424,NR,NR
4198,EDUC,EDUC-M,425,NR,NR
4198,EDUC,EDUC-M,427,NR,NR
4198,EDUC,EDUC-M,434,3.886,3.705
4198,EDUC,EDUC-M,436,NR,NR
4198,EDUC,EDUC-M,445,3.814,3.476
4198,EDUC,EDUC-M,446,NR,NR
4198,EDUC,EDUC-M,456,2.957,3.069
4198,EDUC,EDUC-M,464,3.788,3.274
4198,EDUC,EDUC-M,469,NR,NR
4198,EDUC,EDUC-M,470,NR,NR
4198,EDUC,EDUC-M,480,NR,NR
4198,EDUC,EDUC-M,482,NR,NR
4198,EDUC,EDUC-M,500,NR,NR
4198,EDUC,EDUC-M,501,NR,NR
4198,EDUC,EDUC-M,550,4,3.548
4198,EDUC,EDUC-M,580,NR,NR
4198,EDUC,EDUC-N,101,3.518,3.243
4198,EDUC,EDUC-N,103,3.228,3.417
4198,EDUC,EDUC-N,310,NR,NR
4198,EDUC,EDUC-N,590,NR,NR
4198,EDUC,EDUC-N,610,NR,NR
4198,EDUC,EDUC-N,716,4,3.933
4198,EDUC,EDUC-N,717,4,3.925
4198,EDUC,EDUC-P,248,3.442,3.302
4198,EDUC,EDUC-P,250,3.054,2.936
4198,EDUC,EDUC-P,251,3.542,3.415
4198,EDUC,EDUC-P,254,3.764,3.61
4198,EDUC,EDUC-P,312,3.719,3.303
4198,EDUC,EDUC-P,313,3,3.225
4198,EDUC,EDUC-P,513,NR,NR
4198,EDUC,EDUC-P,540,3.894,3.858
4198,EDUC,EDUC-P,574,NR,NR
4198,EDUC,EDUC-P,590,NR,NR
4198,EDUC,EDUC-P,596,4,3.95
4198,EDUC,EDUC-P,624,3.845,3.845
4198,EDUC,EDUC-P,650,3.788,3.914
4198,EDUC,EDUC-P,656,4,3.89
4198,EDUC,EDUC-P,670,3.944,3.89
4198,EDUC,EDUC-P,674,3.77,3.891
4198,EDUC,EDUC-P,680,3.973,3.84
4198,EDUC,EDUC-P,682,4,3.96
4198,EDUC,EDUC-P,697,NR,NR
4198,EDUC,EDUC-P,699,4,3.928
4198,EDUC,EDUC-P,795,NR,NR
4198,EDUC,EDUC-P,799,NR,NR
4198,EDUC,EDUC-Q,200,3.574,3.258
4198,EDUC,EDUC-Q,405,3.936,3.461
4198,EDUC,EDUC-Q,506,NR,NR
4198,EDUC,EDUC-Q,528,NR,NR
4198,EDUC,EDUC-Q,590,NR,NR
4198,EDUC,EDUC-Q,612,4,3.834
4198,EDUC,EDUC-Q,690,NR,NR
4198,EDUC,EDUC-R,341,3.855,3.316
4198,EDUC,EDUC-R,505,NR,NR
4198,EDUC,EDUC-R,511,3.933,3.795
4198,EDUC,EDUC-R,521,4,3.927
4198,EDUC,EDUC-R,541,NR,NR
4198,EDUC,EDUC-R,586,NR,NR
4198,EDUC,EDUC-R,621,4,3.933
4198,EDUC,EDUC-R,625,3.733,3.886
4198,EDUC,EDUC-R,641,4,3.926
4198,EDUC,EDUC-R,685,3.789,3.927
4198,EDUC,EDUC-R,690,4,3.949
4198,EDUC,EDUC-R,695,3.97,3.905
4198,EDUC,EDUC-R,711,3.967,3.959
4198,EDUC,EDUC-R,741,NR,NR
4198,EDUC,EDUC-R,795,4,3.952
4198,EDUC,EDUC-R,799,NR,NR
4198,EDUC,EDUC-S,303,3.7,3.4
4198,EDUC,EDUC-S,400,NR,NR
4198,EDUC,EDUC-S,500,NR,NR
4198,EDUC,EDUC-S,519,NR,NR
4198,EDUC,EDUC-S,555,4,3.935
4198,EDUC,EDUC-T,550,3.984,3.544
4198,EDUC,EDUC-U,207,3.621,2.992
4198,EDUC,EDUC-U,208,3.962,3.578
4198,EDUC,EDUC-U,212,3.72,3.027
4198,EDUC,EDUC-U,215,3.77,3.458
4198,EDUC,EDUC-U,495,3.889,3.376
4198,EDUC,EDUC-U,548,3.907,3.871
4198,EDUC,EDUC-U,549,3.93,3.927
4198,EDUC,EDUC-U,559,4,3.96
4198,EDUC,EDUC-U,560,NR,NR
4198,EDUC,EDUC-U,590,NR,NR
4198,EDUC,EDUC-W,200,3.468,3.246
4198,EDUC,EDUC-W,210,NR,NR
4198,EDUC,EDUC-W,410,NR,NR
4198,EDUC,EDUC-W,435,4,3.732
4198,EDUC,EDUC-W,505,3.975,3.595
4198,EDUC,EDUC-X,101,3.662,2.822
4198,EDUC,EDUC-X,105,3.824,3.154
4198,EDUC,EDUC-X,150,3.388,2.851
4198,EDUC,EDUC-X,152,3.409,3.113
4198,EDUC,EDUC-X,156,3.665,2.855
4198,EDUC,EDUC-X,157,3.648,2.106
4198,EDUC,EDUC-X,158,2.995,1.919
4198,EDUC,EDUC-X,159,3.199,2.612
4198,EDUC,EDUC-X,425,NR,NR
4198,EDUC,EDUC-X,460,3.868,3.441
4198,EDUC,EDUC-X,470,3.629,3.495
4198,EDUC,EDUC-Y,500,NR,NR
4198,EDUC,EDUC-Y,502,3.572,3.623
4198,EDUC,EDUC-Y,515,4,3.903
4198,EDUC,EDUC-Y,520,3.889,3.896
4198,EDUC,EDUC-Y,521,4,3.916
4198,EDUC,EDUC-Y,527,3.593,3.822
4198,EDUC,EDUC-Y,590,NR,NR
4198,EDUC,EDUC-Y,604,3.919,3.853
4198,EDUC,EDUC-Y,611,4,3.775
4198,EDUC,EDUC-Y,613,4,3.903
4198,EDUC,EDUC-Y,650,4,3.89
4198,EDUC,EDUC-Y,660,NR,NR
4198,EDUC,EDUC-Y,690,NR,NR
4198,EDUC,EDUC-Y,799,NR,NR
4198,EDUC,EDUC-Z,305,4,3.404
4198,EDUC,EDUC-Z,531,NR,NR
4198,EDUC,EDUC-Z,533,NR,NR
4198,EDUC,EDUC-Z,550,NR,NR
4198,EDUC,EDUC-Z,590,NR,NR
4198,EDUC,EDUC-Z,700,NR,NR
4198,EDUC,EDUC-Z,750,NR,NR
4198,GRAD,GRAD-G,806,NR,NR
4198,CJUS,CJUS-P,594,NR,NR
4198,ENG,ENG-G,660,NR,NR
4198,ENG,ENG-W,620,NR,NR
4198,POLS,POLS-P,570,NR,NR
4198,CSCI,CSCI-A,110,2.887,2.932
4198,CSCI,CSCI-A,201,3.027,3.197
4198,CSCI,CSCI-A,202,3.089,3.172
4198,CSCI,CSCI-A,216,2.886,2.976
4198,CSCI,CSCI-A,290,3.412,3.18
4198,CSCI,CSCI-A,338,2.5,3.041
4198,CSCI,CSCI-A,538,NR,NR
4198,CSCI,CSCI-A,541,3.819,3.802
4198,CSCI,CSCI-A,590,NR,NR
4198,CSCI,CSCI-A,591,NR,NR
4198,CSCI,CSCI-A,592,NR,NR
4198,CSCI,CSCI-A,593,NR,NR
4198,CSCI,CSCI-A,594,NR,NR
4198,CSCI,CSCI-A,597,NR,NR
4198,CSCI,CSCI-B,351,2.897,3.124
4198,CSCI,CSCI-B,363,3.114,3.262
4198,CSCI,CSCI-B,365,2.697,3.109
4198,CSCI,CSCI-B,392,4,3.091
4198,CSCI,CSCI-B,401,2.063,3.003
4198,CSCI,CSCI-B,403,3.037,3.268
4198,CSCI,CSCI-B,430,3.34,3.336
4198,CSCI,CSCI-B,443,3.463,3.22
4198,CSCI,CSCI-B,461,2.704,3.234
4198,CSCI,CSCI-B,501,3.364,3.65
4198,CSCI,CSCI-B,503,3.315,3.611
4198,CSCI,CSCI-B,505,3.423,3.609
4198,CSCI,CSCI-B,521,3.924,3.603
4198,CSCI,CSCI-B,544,3.842,3.61
4198,CSCI,CSCI-B,546,3.97,3.818
4198,CSCI,CSCI-B,551,3.545,3.589
4198,CSCI,CSCI-B,555,2.873,3.613
4198,CSCI,CSCI-B,565,3.152,3.503
4198,CSCI,CSCI-B,599,NR,NR
4198,CSCI,CSCI-B,649,3.815,3.646
4198,CSCI,CSCI-B,659,3.805,3.708
4198,CSCI,CSCI-C,102,3.053,3.017
4198,CSCI,CSCI-C,200,2.818,3.011
4198,CSCI,CSCI-C,211,2.633,2.835
4198,CSCI,CSCI-C,212,2.856,3.024
4198,CSCI,CSCI-C,231,2.572,3.096
4198,CSCI,CSCI-C,241,2.264,3.079
4198,CSCI,CSCI-C,291,2.837,3.134
4198,CSCI,CSCI-C,292,3.583,3.267
4198,CSCI,CSCI-C,295,NR,NR
4198,CSCI,CSCI-C,311,3.513,3.231
4198,CSCI,CSCI-C,322,3.9,3.34
4198,CSCI,CSCI-C,323,3.1,3.162
4198,CSCI,CSCI-C,335,3.227,3.279
4198,CSCI,CSCI-C,343,2.894,3.199
4198,CSCI,CSCI-G,901,NR,NR
4198,CSCI,CSCI-H,200,4,3.795
4198,CSCI,CSCI-H,211,3.7,3.697
4198,CSCI,CSCI-H,311,NR,NR
4198,CSCI,CSCI-H,343,3.557,3.677
4198,CSCI,CSCI-OS,100,NR,NR
4198,CSCI,CSCI-P,423,3.245,3.371
4198,CSCI,CSCI-P,438,2.57,3.307
4198,CSCI,CSCI-P,465,3.661,3.288
4198,CSCI,CSCI-P,523,NR,NR
4198,CSCI,CSCI-P,532,3.572,3.61
4198,CSCI,CSCI-P,535,3.85,3.747
4198,CSCI,CSCI-P,538,3.539,3.659
4198,CSCI,CSCI-P,556,3.36,3.547
4198,CSCI,CSCI-P,565,3.881,3.713
4198,CSCI,CSCI-P,573,4,3.797
4198,CSCI,CSCI-Y,390,3.887,3.416
4198,CSCI,CSCI-Y,391,NR,NR
4198,CSCI,CSCI-Y,395,3.756,3.24
4198,CSCI,CSCI-Y,399,NR,NR
4198,CSCI,CSCI-Y,499,NR,NR
4198,CSCI,CSCI-Y,790,3.984,3.798
4198,CSCI,CSCI-Y,792,NR,NR
4198,CSCI,CSCI-Y,798,4,3.828
4198,CSCI,CSCI-Y,799,4,3.823
4198,CSCI,CSCI-Y,890,NR,NR
4198,DSCI,DSCI-D,590,3.873,3.799
4198,DSCI,DSCI-D,591,4,3.786
4198,DSCI,DSCI-D,699,NR,NR
4198,ENGR,ENGR-E,101,3.26,3.082
4198,ENGR,ENGR-E,201,3.743,3.14
4198,ENGR,ENGR-E,221,3.037,3.123
4198,ENGR,ENGR-E,299,3.992,3.112
4198,ENGR,ENGR-E,311,3.783,3.478
4198,ENGR,ENGR-E,312,NR,NR
4198,ENGR,ENGR-E,313,NR,NR
4198,ENGR,ENGR-E,317,NR,NR
4198,ENGR,ENGR-E,318,NR,NR
4198,ENGR,ENGR-E,321,3.411,3.459
4198,ENGR,ENGR-E,340,NR,NR
4198,ENGR,ENGR-E,390,4,3.395
4198,ENGR,ENGR-E,399,NR,NR
4198,ENGR,ENGR-E,451,NR,NR
4198,ENGR,ENGR-E,484,NR,NR
4198,ENGR,ENGR-E,490,4,3.435
4198,ENGR,ENGR-E,500,4,3.661
4198,ENGR,ENGR-E,502,3.963,3.856
4198,ENGR,ENGR-E,503,3.89,3.735
4198,ENGR,ENGR-E,504,3.757,3.761
4198,ENGR,ENGR-E,506,4,3.83
4198,ENGR,ENGR-E,513,NR,NR
4198,ENGR,ENGR-E,516,3.352,3.195
4198,ENGR,ENGR-E,517,3.589,3.632
4198,ENGR,ENGR-E,518,NR,NR
4198,ENGR,ENGR-E,533,3.9,3.76
4198,ENGR,ENGR-E,534,3.967,3.534
4198,ENGR,ENGR-E,537,NR,NR
4198,ENGR,ENGR-E,551,4,3.839
4198,ENGR,ENGR-E,584,4,3.748
4198,ENGR,ENGR-E,591,NR,NR
4198,ENGR,ENGR-E,599,3.876,3.697
4198,ENGR,ENGR-E,687,3.989,3.819
4198,ENGR,ENGR-E,788,NR,NR
4198,ENGR,ENGR-E,890,4,3.878
4198,ENGR,ENGR-G,901,NR,NR
4198,ILS,ILS-G,901,NR,NR
4198,ILS,ILS-Z,115,3.678,3.126
4198,ILS,ILS-Z,331,3.788,3.286
4198,ILS,ILS-Z,399,3.8,3.254
4198,ILS,ILS-Z,501,3.993,3.838
4198,ILS,ILS-Z,503,3.761,3.867
4198,ILS,ILS-Z,510,3.683,3.538
4198,ILS,ILS-Z,511,3.938,3.776
4198,ILS,ILS-Z,513,3.963,3.962
4198,ILS,ILS-Z,515,3.823,3.62
4198,ILS,ILS-Z,516,3.078,3.443
4198,ILS,ILS-Z,532,3.979,3.846
4198,ILS,ILS-Z,534,3.666,3.718
4198,ILS,ILS-Z,542,NR,NR
4198,ILS,ILS-Z,543,3.714,3.92
4198,ILS,ILS-Z,555,NR,NR
4198,ILS,ILS-Z,571,NR,NR
4198,ILS,ILS-Z,581,3.835,3.858
4198,ILS,ILS-Z,583,3.76,3.744
4198,ILS,ILS-Z,584,3.933,3.824
4198,ILS,ILS-Z,601,NR,NR
4198,ILS,ILS-Z,602,NR,NR
4198,ILS,ILS-Z,603,4,3.876
4198,ILS,ILS-Z,604,3.94,3.936
4198,ILS,ILS-Z,605,NR,NR
4198,ILS,ILS-Z,636,3.5,3.779
4198,ILS,ILS-Z,639,3.723,3.482
4198,ILS,ILS-Z,642,NR,NR
4198,ILS,ILS-Z,645,4,3.867
4198,ILS,ILS-Z,652,3.438,3.441
4198,ILS,ILS-Z,680,4,3.709
4198,ILS,ILS-Z,684,NR,NR
4198,ILS,ILS-Z,701,NR,NR
4198,ILS,ILS-Z,703,NR,NR
4198,ILS,ILS-Z,764,NR,NR
4198,ILS,ILS-Z,765,NR,NR
4198,ILS,ILS-Z,790,NR,NR
4198,ILS,ILS-Z,799,NR,NR
4198,INFO,INFO-G,901,NR,NR
4198,INFO,INFO-H,101,4,3.893
4198,INFO,INFO-I,101,3.419,3.046
4198,INFO,INFO-I,123,3.181,2.945
4198,INFO,INFO-I,130,3.66,3.037
4198,INFO,INFO-I,201,2.605,2.946
4198,INFO,INFO-I,202,3.239,2.884
4198,INFO,INFO-I,210,3.228,3.061
4198,INFO,INFO-I,211,3.552,3.127
4198,INFO,INFO-I,222,3.011,2.998
4198,INFO,INFO-I,230,2.88,3.03
4198,INFO,INFO-I,231,2.281,2.986
4198,INFO,INFO-I,300,3.59,3.121
4198,INFO,INFO-I,301,3.911,2.985
4198,INFO,INFO-I,308,2.89,3.16
4198,INFO,INFO-I,310,3.464,3.095
4198,INFO,INFO-I,311,3.554,3.233
4198,INFO,INFO-I,330,3.103,3.125
4198,INFO,INFO-I,360,3.368,3.236
4198,INFO,INFO-I,368,2.713,2.951
4198,INFO,INFO-I,370,3.922,3.247
4198,INFO,INFO-I,390,3.87,3.345
4198,INFO,INFO-I,391,4,3.421
4198,INFO,INFO-I,399,3.87,3.394
4198,INFO,INFO-I,400,3.579,3.219
4198,INFO,INFO-I,407,3.106,3.115
4198,INFO,INFO-I,422,2.359,3.114
4198,INFO,INFO-I,423,3.711,3.123
4198,INFO,INFO-I,426,3.63,3.266
4198,INFO,INFO-I,427,3.206,3.05
4198,INFO,INFO-I,430,2.986,3.137
4198,INFO,INFO-I,436,3.352,3.146
4198,INFO,INFO-I,441,3.648,3.417
4198,INFO,INFO-I,453,3.177,3.068
4198,INFO,INFO-I,490,NR,NR
4198,INFO,INFO-I,491,3.846,3.222
4198,INFO,INFO-I,492,NR,NR
4198,INFO,INFO-I,494,3.376,3.07
4198,INFO,INFO-I,499,NR,NR
4198,INFO,INFO-I,500,NR,NR
4198,INFO,INFO-I,501,3.928,3.872
4198,INFO,INFO-I,507,3.675,3.543
4198,INFO,INFO-I,516,NR,NR
4198,INFO,INFO-I,519,2.855,3.127
4198,INFO,INFO-I,520,3.555,3.521
4198,INFO,INFO-I,521,3.95,3.836
4198,INFO,INFO-I,526,3.636,3.661
4198,INFO,INFO-I,527,3.875,3.818
4198,INFO,INFO-I,535,3.783,3.655
4198,INFO,INFO-I,541,4,3.873
4198,INFO,INFO-I,542,3.855,3.88
4198,INFO,INFO-I,544,4,3.845
4198,INFO,INFO-I,549,3.825,3.835
4198,INFO,INFO-I,561,3.883,3.879
4198,INFO,INFO-I,566,NR,NR
4198,INFO,INFO-I,590,3.759,3.647
4198,INFO,INFO-I,601,3.722,3.758
4198,INFO,INFO-I,694,3.962,3.842
4198,INFO,INFO-I,698,NR,NR
4198,INFO,INFO-I,699,4,3.74
4198,INFO,INFO-I,709,3.975,3.859
4198,INFO,INFO-I,790,3.85,3.829
4198,INFO,INFO-I,890,NR,NR
4198,INFO,INFO-Y,100,3.423,2.828
4198,INFO,INFO-Y,101,3.555,3.279
4198,INFO,INFO-Y,395,3.776,3.103
4198,ENG,ENG-L,553,NR,NR
4198,ENG,ENG-L,625,NR,NR
4198,LAW,LAW-B,501,3.309,3.296
4198,LAW,LAW-B,504,3.903,3.704
4198,LAW,LAW-B,506,3.817,3.377
4198,LAW,LAW-B,514,NR,NR
4198,LAW,LAW-B,524,3.5,3.405
4198,LAW,LAW-B,528,NR,NR
4198,LAW,LAW-B,529,3.776,3.458
4198,LAW,LAW-B,530,NR,NR
4198,LAW,LAW-B,531,3.295,3.286
4198,LAW,LAW-B,533,3.296,3.283
4198,LAW,LAW-B,534,3.391,3.372
4198,LAW,LAW-B,536,3.594,3.405
4198,LAW,LAW-B,537,4,3.583
4198,LAW,LAW-B,538,NR,NR
4198,LAW,LAW-B,539,4,3.362
4198,LAW,LAW-B,542,3.295,3.279
4198,LAW,LAW-B,545,NR,NR
4198,LAW,LAW-B,547,NR,NR
4198,LAW,LAW-B,548,3.585,3.341
4198,LAW,LAW-B,551,NR,NR
4198,LAW,LAW-B,554,3.483,3.563
4198,LAW,LAW-B,558,3.617,3.384
4198,LAW,LAW-B,560,4,3.952
4198,LAW,LAW-B,561,4,3.451
4198,LAW,LAW-B,563,3.567,3.32
4198,LAW,LAW-B,564,3.725,3.473
4198,LAW,LAW-B,568,3.94,3.435
4198,LAW,LAW-B,569,3.757,3.397
4198,LAW,LAW-B,572,3.711,3.486
4198,LAW,LAW-B,575,3.677,3.504
4198,LAW,LAW-B,587,3.597,3.656
4198,LAW,LAW-B,590,3.433,3.49
4198,LAW,LAW-B,592,NR,NR
4198,LAW,LAW-B,600,NR,NR
4198,LAW,LAW-B,601,3.39,3.41
4198,LAW,LAW-B,602,3.397,3.393
4198,LAW,LAW-B,603,3.907,3.396
4198,LAW,LAW-B,608,3.392,3.332
4198,LAW,LAW-B,614,NR,NR
4198,LAW,LAW-B,617,NR,NR
4198,LAW,LAW-B,618,NR,NR
4198,LAW,LAW-B,620,3.43,3.519
4198,LAW,LAW-B,625,3.873,3.357
4198,LAW,LAW-B,634,NR,NR
4198,LAW,LAW-B,639,3.6,3.384
4198,LAW,LAW-B,642,NR,NR
4198,LAW,LAW-B,645,3.401,3.362
4198,LAW,LAW-B,649,3.4,3.45
4198,LAW,LAW-B,650,3.362,3.377
4198,LAW,LAW-B,652,NR,NR
4198,LAW,LAW-B,653,3.402,3.446
4198,LAW,LAW-B,658,3.957,3.353
4198,LAW,LAW-B,662,3.461,3.526
4198,LAW,LAW-B,668,3.452,3.461
4198,LAW,LAW-B,674,NR,NR
4198,LAW,LAW-B,680,3.396,3.408
4198,LAW,LAW-B,688,NR,NR
4198,LAW,LAW-B,691,NR,NR
4198,LAW,LAW-B,698,NR,NR
4198,LAW,LAW-B,704,NR,NR
4198,LAW,LAW-B,705,NR,NR
4198,LAW,LAW-B,706,4,3.582
4198,LAW,LAW-B,707,NR,NR
4198,LAW,LAW-B,708,3.48,3.464
4198,LAW,LAW-B,709,3.55,3.347
4198,LAW,LAW-B,710,3.888,3.393
4198,LAW,LAW-B,713,3.494,3.438
4198,LAW,LAW-B,714,NR,NR
4198,LAW,LAW-B,720,3.867,3.485
4198,LAW,LAW-B,722,3.776,3.466
4198,LAW,LAW-B,723,3.401,3.423
4198,LAW,LAW-B,726,3.438,3.463
4198,LAW,LAW-B,729,3.418,3.462
4198,LAW,LAW-B,734,NR,NR
4198,LAW,LAW-B,735,3.252,3.49
4198,LAW,LAW-B,743,3.573,3.464
4198,LAW,LAW-B,755,3.394,3.25
4198,LAW,LAW-B,771,3.6,3.451
4198,LAW,LAW-B,794,3.508,3.228
4198,LAW,LAW-B,798,4,3.431
4198,LAW,LAW-B,800,NR,NR
4198,LAW,LAW-L,694,3.7,3.464
4198,LAW,LAW-L,730,3.818,3.36
4198,LAW,LAW-L,748,3.888,3.423
4198,LAW,LAW-L,763,3.888,3.395
4198,LAW,LAW-L,766,3.982,3.36
4198,LAW,LAW-L,770,3.871,3.338
4198,LAW,LAW-L,773,3.807,3.366
4198,LAW,LAW-L,797,4,3.488
4198,LAW,LAW-L,799,3.882,3.491
4198,LSTU,LSTU-L,100,2.4,2.8
4198,LSTU,LSTU-L,101,3.218,2.845
4198,LSTU,LSTU-L,104,3.194,2.9
4198,LSTU,LSTU-L,110,3.1,2.939
4198,LSTU,LSTU-L,201,3.75,3.294
4198,LSTU,LSTU-L,205,3.425,2.769
4198,LSTU,LSTU-L,290,3.464,3.033
4198,LSTU,LSTU-L,314,3.8,3.232
4198,LSTU,LSTU-L,315,NR,NR
4198,LSTU,LSTU-L,331,3.43,2.897
4198,LSTU,LSTU-L,380,2.286,2.694
4198,LSTU,LSTU-L,385,1.95,3.011
4198,LSTU,LSTU-L,390,3.306,2.829
4198,ANAT,ANAT-A,215,2.699,3.154
4198,ANAT,ANAT-A,530,NR,NR
4198,ANAT,ANAT-A,620,NR,NR
4198,ANAT,ANAT-A,800,NR,NR
4198,ANAT,ANAT-A,850,4,3.779
4198,ANAT,ANAT-A,878,NR,NR
4198,MSCI,MSCI-G,901,NR,NR
4198,MSCI,MSCI-M,100,3.492,3.071
4198,MSCI,MSCI-M,115,2.921,3.192
4198,MSCI,MSCI-M,131,2.623,2.995
4198,MSCI,MSCI-M,216,2.317,2.879
4198,MSCI,MSCI-M,335,3.811,3.48
4198,MSCI,MSCI-M,410,NR,NR
4198,MSCI,MSCI-M,440,3.886,3.61
4198,MSCI,MSCI-M,450,NR,NR
4198,MSCI,MSCI-M,485,3.293,3.447
4198,MSCI,MSCI-M,499,NR,NR
4198,MSCI,MSCI-M,507,NR,NR
4198,MSCI,MSCI-M,508,4,3.854
4198,MSCI,MSCI-M,510,4,3.929
4198,MSCI,MSCI-M,512,NR,NR
4198,MSCI,MSCI-M,535,NR,NR
4198,MSCI,MSCI-M,540,NR,NR
4198,MSCI,MSCI-M,550,4,3.907
4198,MSCI,MSCI-M,800,NR,NR
4198,PHSL,PHSL-P,214,3.617,3.006
4198,PHSL,PHSL-P,215,2.826,3.298
4198,PHSL,PHSL-P,416,3.91,3.42
4198,PHSL,PHSL-P,537,NR,NR
4198,PHSL,PHSL-P,550,NR,NR
4198,MUS,MUS-A,100,3.514,3.022
4198,MUS,MUS-A,101,3.383,3.606
4198,MUS,MUS-A,111,3.767,3.606
4198,MUS,MUS-A,150,4,3.606
4198,MUS,MUS-A,201,3.91,3.458
4198,MUS,MUS-A,211,3.705,3.458
4198,MUS,MUS-A,320,3.2,3.419
4198,MUS,MUS-A,321,3.843,3.447
4198,MUS,MUS-A,350,3.388,3.575
4198,MUS,MUS-A,370,4,3.348
4198,MUS,MUS-A,440,NR,NR
4198,MUS,MUS-A,460,3.97,3.587
4198,MUS,MUS-A,461,NR,NR
4198,MUS,MUS-A,470,NR,NR
4198,MUS,MUS-A,471,NR,NR
4198,MUS,MUS-A,480,NR,NR
4198,MUS,MUS-B,110,NR,NR
4198,MUS,MUS-B,120,NR,NR
4198,MUS,MUS-B,140,NR,NR
4198,MUS,MUS-B,410,3.943,3.676
4198,MUS,MUS-B,420,3.979,3.708
4198,MUS,MUS-B,430,3.919,3.609
4198,MUS,MUS-B,440,4,3.784
4198,MUS,MUS-B,450,3.6,3.532
4198,MUS,MUS-B,601,NR,NR
4198,MUS,MUS-B,602,NR,NR
4198,MUS,MUS-B,830,NR,NR
4198,MUS,MUS-B,910,3.953,3.871
4198,MUS,MUS-B,920,4,3.932
4198,MUS,MUS-B,930,3.936,3.771
4198,MUS,MUS-B,940,NR,NR
4198,MUS,MUS-B,950,4,3.894
4198,MUS,MUS-C,403,NR,NR
4198,MUS,MUS-C,500,NR,NR
4198,MUS,MUS-C,524,NR,NR
4198,MUS,MUS-C,542,NR,NR
4198,MUS,MUS-D,100,4,3.722
4198,MUS,MUS-D,400,4,3.727
4198,MUS,MUS-D,800,NR,NR
4198,MUS,MUS-D,900,4,3.835
4198,MUS,MUS-E,130,3.413,3.563
4198,MUS,MUS-E,131,3.369,3.28
4198,MUS,MUS-E,232,3.947,3.7
4198,MUS,MUS-E,241,3.607,3.316
4198,MUS,MUS-E,303,3.671,3.772
4198,MUS,MUS-E,306,NR,NR
4198,MUS,MUS-E,312,3.725,3.771
4198,MUS,MUS-E,358,NR,NR
4198,MUS,MUS-E,459,3.805,3.681
4198,MUS,MUS-E,480,3.856,3.671
4198,MUS,MUS-E,489,NR,NR
4198,MUS,MUS-E,493,3.64,3.767
4198,MUS,MUS-E,494,NR,NR
4198,MUS,MUS-E,502,3.933,3.851
4198,MUS,MUS-E,503,4,3.906
4198,MUS,MUS-E,506,NR,NR
4198,MUS,MUS-E,509,NR,NR
4198,MUS,MUS-E,510,NR,NR
4198,MUS,MUS-E,511,NR,NR
4198,MUS,MUS-E,512,NR,NR
4198,MUS,MUS-E,518,3.736,3.803
4198,MUS,MUS-E,521,NR,NR
4198,MUS,MUS-E,524,NR,NR
4198,MUS,MUS-E,528,NR,NR
4198,MUS,MUS-E,530,3.945,3.968
4198,MUS,MUS-E,545,NR,NR
